"","AdText","Affiliation","AffililationNum","AffililationObj"
"3247","#Sisterhood Simone Biles and her sister, Adria.","Liberal","0.228035137057304","list(Conservative = 0.205900847911835, Green = 0.378150105476379, Liberal = 0.228035137057304, Libertarian = 0.18791389465332)"
"3248","This group is basically to bring together all who have faced the wrath of prison life. Hell And Back","Liberal","0.302820712327957","list(Conservative = 0.110138706862926, Green = 0.234422490000725, Liberal = 0.302820712327957, Libertarian = 0.352618098258972)"
"3249","Keep fighting for our motherland!","Liberal","0.225506126880646","list(Conservative = 0.144385054707527, Green = 0.487882614135742, Liberal = 0.225506126880646, Libertarian = 0.142226219177246)"
"3250","Keep fighting for our motherland!","Liberal","0.225506126880646","list(Conservative = 0.144385054707527, Green = 0.487882614135742, Liberal = 0.225506126880646, Libertarian = 0.142226219177246)"
"3251","Turning bureaucracy against themselves.        We have suffered a 40pc unemployment rate from layers of federal regulation applied only to tribal lands, but it hasn't stop Fort Berthold from becoming one of the state's most productive regions. Currently a coalition of Native Americans appointed by to guide country's Indian policy is researching proposals to make energy development easier on tribal lands - including the idea of transferring them to private ownership. This way, big corporations finally won't be allowed to rob and destroy our lands. We are strong not only by our unparalleled unity, but also by our ability to see the bigger picture.","Liberal","0.0623650476336479","list(Conservative = 0.00687128817662597, Green = 0.871981978416443, Liberal = 0.0623650476336479, Libertarian = 0.0587816648185253)"
"3252","Power of the music.","Liberal","0.226920604705811","list(Conservative = 0.168022215366364, Green = 0.382682889699936, Liberal = 0.226920604705811, Libertarian = 0.222374305129051)"
"3253","Native art is so pure","Liberal","0.185346066951752","list(Conservative = 0.15907809138298, Green = 0.433831512928009, Liberal = 0.185346066951752, Libertarian = 0.221744269132614)"
"3254","Tsawataineuk Canadian Native American tribe. Their reservation is located in British Columbia. In the 2007 year in community lived 59 people. (Photo: Tsawatenok, 1914)","Liberal","0.505623638629913","list(Conservative = 0.0584245249629021, Green = 0.359414905309677, Liberal = 0.505623638629913, Libertarian = 0.0765369608998299)"
"3255","Native American history must be taught properly in schools. History of the USA began from Native History!","Conservative","0.29862380027771","list(Conservative = 0.29862380027771, Green = 0.166835859417915, Liberal = 0.185250610113144, Libertarian = 0.349289745092392)"
"3256","If you are Native, love and admire Native culture, join us! Native Americans United","Liberal","0.268279314041138","list(Conservative = 0.109146542847157, Green = 0.451430112123489, Liberal = 0.268279314041138, Libertarian = 0.17114394903183)"
"3257","""This is my lived experience,"" Muhammad said. ""I'm formerly incarcerated, I spent a lot of my childhood in different systems and I had no idea about the beast that communities of color are fighting. My mother didn't know about the school-to-prison pipeline, she just knew she had a black boy."" Coleman explained how his work with wrongfully-convicted clients had shaped his view of the U.S. criminal justice system, which he described as racially lopsided. ""It's not by choice that most of my clients are African American,"" Coleman said. ""It's a fact of life and of the prison system. If most of the people going into the system are black men, most of my clients will be too."" The Duke Journal of Gender Law and Policy hosted a symposium Tuesday focusing on efforts to improve criminal justice and the American prison system. Titled ""Intersectionality and the Black Lives Matter Movement,"" the event featured a panel of speakers, including James Coleman, John S. Bradway professor of the practice of law, and Umar Muhammad, community organizer for the Southern Coalition for Justice, along with Theresa Newman, clinical professor of law. ""I didn't feel prepared for the world. I didn't feel rehabilitated. I had no resources,"" Muhammad said. -The Chronicle-","Liberal","0.576063752174377","list(Conservative = 0.0844098478555679, Green = 0.132898420095444, Liberal = 0.576063752174377, Libertarian = 0.206628024578094)"
"3258","Repost from  Naomi Campbell. .. 25 years later. Seeing any difference?  Naomi Campbell. .. 25ans plus tard, voyez-vous une difference?","Liberal","0.250732630491257","list(Conservative = 0.0958346128463745, Green = 0.453313201665878, Liberal = 0.250732630491257, Libertarian = 0.200119495391846)"
"3259","If you faced the wrath of prison life, join us. We are stronger together. Hell And Back","Liberal","0.332853585481644","list(Conservative = 0.0760625004768372, Green = 0.27982097864151, Liberal = 0.332853585481644, Libertarian = 0.311262965202332)"
"3260","If you are Native, love and admire Native culture, join us! Native Americans United","Liberal","0.268279314041138","list(Conservative = 0.109146542847157, Green = 0.451430112123489, Liberal = 0.268279314041138, Libertarian = 0.17114394903183)"
"3261","Why can't they make real movie for once at least:","Conservative","0.222401797771454","list(Conservative = 0.222401797771454, Green = 0.237620070576668, Liberal = 0.212746545672417, Libertarian = 0.327231645584106)"
"3262","She has big plans for the Detroit and she will regain its former glory:","Conservative","0.291217476129532","list(Conservative = 0.291217476129532, Green = 0.271205276250839, Liberal = 0.246378257870674, Libertarian = 0.191199004650116)"
"3263","Africa was never poor, white people came there and took everything, including people!","Liberal","0.364191561937332","list(Conservative = 0.171731680631638, Green = 0.20791731774807, Liberal = 0.364191561937332, Libertarian = 0.256159394979477)"
"3264","Rest in peace! Thank you for trying to teach Black kids how to love themselves!","Liberal","0.292153686285019","list(Conservative = 0.135690808296204, Green = 0.317524909973145, Liberal = 0.292153686285019, Libertarian = 0.254630625247955)"
"3265","Looks like melanin is some magic philosopher's stone that allows Black people live forever and stay beautiful forever!","Liberal","0.380415588617325","list(Conservative = 0.0590143501758575, Green = 0.360054284334183, Liberal = 0.380415588617325, Libertarian = 0.200515702366829)"
"3266","Don't let anything stop you! Yuo body can be weak, but your mind has to be strong!","Liberal","0.257453799247742","list(Conservative = 0.23419676721096, Green = 0.217377439141273, Liberal = 0.257453799247742, Libertarian = 0.290972054004669)"
"3267","#BlackHistoryMonth Did you know that? Write in comment!","Liberal","0.243541121482849","list(Conservative = 0.167075663805008, Green = 0.367932796478271, Liberal = 0.243541121482849, Libertarian = 0.22145040333271)"
"3268","Truer words were never spoken. The importance of understanding the 2nd  amendment and exercising that right can't be overstated. Let's do what's right  and educate ourselves.","Conservative","0.487602710723877","list(Conservative = 0.487602710723877, Green = 0.0895758420228958, Liberal = 0.15390233695507, Libertarian = 0.268919080495834)"
"3269","It's all about Black Fist self-defense project for the Black community. Join the  movement!","Liberal","0.180604517459869","list(Conservative = 0.114271014928818, Green = 0.470462709665298, Liberal = 0.180604517459869, Libertarian = 0.234661757946014)"
"3270","Self-Defense Project. Feel safe with us. Black Fist","Liberal","0.224122047424316","list(Conservative = 0.168527454137802, Green = 0.384685158729553, Liberal = 0.224122047424316, Libertarian = 0.222665309906006)"
"3271","Self-Defense Project. Feel safe with us.","Liberal","0.230456367135048","list(Conservative = 0.174994736909866, Green = 0.355884104967117, Liberal = 0.230456367135048, Libertarian = 0.238664865493774)"
"3272","Join us and get your daily dose of funny conservative memes!","Conservative","0.838165283203125","list(Conservative = 0.838165283203125, Green = 0.0136445639654994, Liberal = 0.0989202484488487, Libertarian = 0.0492698922753334)"
"3273","Finely selected conservative memes that make them cry again! Nothing Left","Conservative","0.42082741856575","list(Conservative = 0.42082741856575, Green = 0.0625181198120117, Liberal = 0.366800755262375, Libertarian = 0.149853721261024)"
"3274","Finely selected conservative memes that make them cry again! Nothing Left","Conservative","0.42082741856575","list(Conservative = 0.42082741856575, Green = 0.0625181198120117, Liberal = 0.366800755262375, Libertarian = 0.149853721261024)"
"3275","Finely selected conservative memes that make them cry again! Nothing Left","Conservative","0.42082741856575","list(Conservative = 0.42082741856575, Green = 0.0625181198120117, Liberal = 0.366800755262375, Libertarian = 0.149853721261024)"
"3276","Finely selected conservative memes that make them cry again! Nothing Left","Conservative","0.42082741856575","list(Conservative = 0.42082741856575, Green = 0.0625181198120117, Liberal = 0.366800755262375, Libertarian = 0.149853721261024)"
"3277","Are you tired of liberal propaganda and biased media sources? Hit like and  take your red pill!","Conservative","0.546465218067169","list(Conservative = 0.546465218067169, Green = 0.00650908006355166, Liberal = 0.379805982112885, Libertarian = 0.0672196969389915)"
"3278","Revealing the uncomfortable truth and exposing the liberal media bias! Let's  get red pilled!","Conservative","0.716749846935272","list(Conservative = 0.716749846935272, Green = 0.00901060551404953, Liberal = 0.233141735196114, Libertarian = 0.0410977937281132)"
"3279","Revealing the uncomfortable truth and supporting conservative ideals! Let's  get red pilled!","Conservative","0.813017129898071","list(Conservative = 0.813017129898071, Green = 0.0258785840123892, Liberal = 0.118137091398239, Libertarian = 0.0429671816527843)"
"3280","Hey look it's Meryl Streep's Golden Globe speech here...","Conservative","0.234533086419106","list(Conservative = 0.234533086419106, Green = 0.341861516237259, Liberal = 0.191107958555222, Libertarian = 0.232497438788414)"
"3281","The second self-defense class Join the event, bring  your friends, feel safe with us!!! Self-defense classes with","Liberal","0.25974053144455","list(Conservative = 0.229572340846062, Green = 0.159414753317833, Liberal = 0.25974053144455, Libertarian = 0.351272344589233)"
"3282","Join the event, bring your friends, feel safe with us!  Don't miss the opportunity to train with our coach in  ou will enjoy it for sure.  It's free! Organized on a donation basis. Free Self-Defense class in Tampa, Fl","Conservative","0.192470371723175","list(Conservative = 0.192470371723175, Green = 0.420371860265732, Liberal = 0.155842885375023, Libertarian = 0.23131488263607)"
"3283","Join the event, bring your friends, feel safe with us!  It's free! Organized on a donation basis. Free Self-defense class in NY -","Liberal","0.289023011922836","list(Conservative = 0.147344186902046, Green = 0.337538987398148, Liberal = 0.289023011922836, Libertarian = 0.226093843579292)"
"3284","The first self-defense class Join the event, bring your  friends, feel safe with us!!! Self-defense classes","Liberal","0.272947311401367","list(Conservative = 0.194994062185287, Green = 0.195592880249023, Liberal = 0.272947311401367, Libertarian = 0.336465746164322)"
"3285","The first self-defense class Join the event, bring your  friends, feel safe with us!!! Self-defense classes","Liberal","0.272947311401367","list(Conservative = 0.194994062185287, Green = 0.195592880249023, Liberal = 0.272947311401367, Libertarian = 0.336465746164322)"
"3286","The first self-defense class Join the event, bring your  friends, feel safe with us!!! Self-defense classes","Liberal","0.272947311401367","list(Conservative = 0.194994062185287, Green = 0.195592880249023, Liberal = 0.272947311401367, Libertarian = 0.336465746164322)"
"3287","The first self-defense class Join the event, bring your  friends, feel safe with us!!! Self-defense classes","Liberal","0.272947311401367","list(Conservative = 0.194994062185287, Green = 0.195592880249023, Liberal = 0.272947311401367, Libertarian = 0.336465746164322)"
"3288","The second self-defense class  your friends, feel safe with us!!! Self-defense classes","Liberal","0.283465325832367","list(Conservative = 0.264877587556839, Green = 0.0975125208497047, Liberal = 0.283465325832367, Libertarian = 0.354144603013992)"
"3289","The second self-defense class  your friends, feel safe with us!!! Self-defense classes","Liberal","0.283465325832367","list(Conservative = 0.264877587556839, Green = 0.0975125208497047, Liberal = 0.283465325832367, Libertarian = 0.354144603013992)"
"3290","The second self-defense class  your friends, feel safe with us!!! Self-defense classes","Liberal","0.283465325832367","list(Conservative = 0.264877587556839, Green = 0.0975125208497047, Liberal = 0.283465325832367, Libertarian = 0.354144603013992)"
"3291","The second self-defense class  your friends, feel safe with us!!! Self-defense classes","Liberal","0.283465325832367","list(Conservative = 0.264877587556839, Green = 0.0975125208497047, Liberal = 0.283465325832367, Libertarian = 0.354144603013992)"
"3292","repost  The powerful statement.","Liberal","0.237128034234047","list(Conservative = 0.161836206912994, Green = 0.429187208414078, Liberal = 0.237128034234047, Libertarian = 0.17184853553772)"
"3293","repost-","Liberal","0.233084335923195","list(Conservative = 0.21696625649929, Green = 0.306877940893173, Liberal = 0.233084335923195, Libertarian = 0.243071496486664)"
"3294","repost","Conservative","0.241500034928322","list(Conservative = 0.241500034928322, Green = 0.27912250161171, Liberal = 0.231233343482018, Libertarian = 0.248144090175629)"
"3295","repost","Conservative","0.241500034928322","list(Conservative = 0.241500034928322, Green = 0.27912250161171, Liberal = 0.231233343482018, Libertarian = 0.248144090175629)"
"3296","repost  Facts.","Liberal","0.232809737324715","list(Conservative = 0.213604763150215, Green = 0.331895709037781, Liberal = 0.232809737324715, Libertarian = 0.221689775586128)"
"3297","When 30 or 40 round mags no longer do and a 75 round drum is the only  way.  Repost from","Conservative","0.237077578902245","list(Conservative = 0.237077578902245, Green = 0.428154170513153, Liberal = 0.181709095835686, Libertarian = 0.153059169650078)"
"3298","The second self-defense class  your friends, feel safe with us!!! Self-defense classes","Liberal","0.283465325832367","list(Conservative = 0.264877587556839, Green = 0.0975125208497047, Liberal = 0.283465325832367, Libertarian = 0.354144603013992)"
"3299","Join the event, bring your friends, feel safe with us!  Don't miss the opportunity to train with our coach  You will enjoy it for sure.  on a donation basis. Free Self-Defense class in Tampa, Fl","Liberal","0.165014162659645","list(Conservative = 0.141677975654602, Green = 0.561456620693207, Liberal = 0.165014162659645, Libertarian = 0.131851226091385)"
"3300","Join the event, bring your friends, feel safe with us!  It's free! Organized on a donation basis. Free Self-defense class in NY-","Liberal","0.289023011922836","list(Conservative = 0.147344186902046, Green = 0.337538987398148, Liberal = 0.289023011922836, Libertarian = 0.226093843579292)"
"3301","Join the event, bring your friends, feel safe with us!  Don't miss the opportunity to train outdoors!  It's free! Organized on a donation basis. Free Self-defense class in Orlando,  Fl","Liberal","0.0435017757117748","list(Conservative = 0.0349811129271984, Green = 0.872587978839874, Liberal = 0.0435017757117748, Libertarian = 0.0489290989935398)"
"3302","Join the event, bring your friends, feel safe with us!  Don't miss the opportunity to train outdoors!  It's free! Organized on a donation basis. Free Self-defense class in Orlando,  Fl","Liberal","0.0435017757117748","list(Conservative = 0.0349811129271984, Green = 0.872587978839874, Liberal = 0.0435017757117748, Libertarian = 0.0489290989935398)"
"3303","Join the event, bring your friends, feel safe with us in - It's free! Organized on a donation basis. Join the ve~  feel safe with us  It's free! Organized on a donation basis. Free Self-Defense class in Los  Angeles, CA Free Self-Defense class in Los Angeles,  CA","Liberal","0.272501587867737","list(Conservative = 0.126639991998672, Green = 0.419542372226715, Liberal = 0.272501587867737, Libertarian = 0.181316062808037)"
"3304","The second self-defense class  your friends, feel safe with us!!! Self-defense classes","Liberal","0.283465325832367","list(Conservative = 0.264877587556839, Green = 0.0975125208497047, Liberal = 0.283465325832367, Libertarian = 0.354144603013992)"
"3305","The second self-defense class  your friends, feel safe with us!!! Self-defense classes","Liberal","0.283465325832367","list(Conservative = 0.264877587556839, Green = 0.0975125208497047, Liberal = 0.283465325832367, Libertarian = 0.354144603013992)"
"3306","Black beauty in all shades.","Conservative","0.174523755908012","list(Conservative = 0.174523755908012, Green = 0.462658941745758, Liberal = 0.169892624020576, Libertarian = 0.192924693226814)"
"3307","We should more often expose our children to positive cultural traditions. We  should more often expose our children to positive cultural ...","Liberal","0.332895457744598","list(Conservative = 0.265914082527161, Green = 0.18737655878067, Liberal = 0.332895457744598, Libertarian = 0.213813900947571)"
"3308","This video may bring tears to your eyes. Make it go viral. We need this unity in our communities. This video may bring tears to your eyes. Make it go viral. We ... www.facebook.com","Liberal","0.407264351844788","list(Conservative = 0.0883843302726746, Green = 0.410002201795578, Liberal = 0.407264351844788, Libertarian = 0.0943491458892822)"
"3309","Believe it or not, black doctors exist.","Conservative","0.402019143104553","list(Conservative = 0.402019143104553, Green = 0.131975665688515, Liberal = 0.180435732007027, Libertarian = 0.285569399595261)"
"3310","repost","Conservative","0.241500034928322","list(Conservative = 0.241500034928322, Green = 0.27912250161171, Liberal = 0.231233343482018, Libertarian = 0.248144090175629)"
"3311","repost","Conservative","0.241500034928322","list(Conservative = 0.241500034928322, Green = 0.27912250161171, Liberal = 0.231233343482018, Libertarian = 0.248144090175629)"
"3312","Black grandma will always find a way to support her grandkids.","Liberal","0.169536292552948","list(Conservative = 0.129489481449127, Green = 0.392908096313477, Liberal = 0.169536292552948, Libertarian = 0.308066099882126)"
"3313","repost","Conservative","0.241500034928322","list(Conservative = 0.241500034928322, Green = 0.27912250161171, Liberal = 0.231233343482018, Libertarian = 0.248144090175629)"
"3314","When your mom sends you to shoot a hair tutorial so she can have a few minutes of peace. When your mom sends you to shoot a hair tutorial so she can ha... www.facebook.com","Liberal","0.237487316131592","list(Conservative = 0.175390645861626, Green = 0.259631544351578, Liberal = 0.237487316131592, Libertarian = 0.327490508556366)"
"3315","It's beautiful when you grow together","Liberal","0.129052951931953","list(Conservative = 0.0845962911844254, Green = 0.671207070350647, Liberal = 0.129052951931953, Libertarian = 0.115143701434135)"
"3316","You make us proud! This is what should be reported by media more often to prove the world that Black Girls Rock!","Conservative","0.718625068664551","list(Conservative = 0.718625068664551, Green = 0.0757835432887077, Liberal = 0.0697325766086578, Libertarian = 0.135858789086342)"
"3317","This made my heart melt","Liberal","0.197134763002396","list(Conservative = 0.156339064240456, Green = 0.478265136480331, Liberal = 0.197134763002396, Libertarian = 0.168260961771011)"
"3318","Brown girls do ballet too!","Liberal","0.417433053255081","list(Conservative = 0.0944216400384903, Green = 0.384017467498779, Liberal = 0.417433053255081, Libertarian = 0.10412784665823)"
"3319","This photo reflects everything about black love; black and educated; black is beautiful; black family... What else? Comment below.","Conservative","0.54758620262146","list(Conservative = 0.54758620262146, Green = 0.125900000333786, Liberal = 0.289009243249893, Libertarian = 0.0375045761466026)"
"3320","""First and foremost, we as Chicago Public School students would like to thank you for the supportive donation to our schools. As we all know, CPS has been struggling financially, and your donation has really given us a push to get to where we need to be and possibly motivate others to give back to the community as well. This is only one of the many things that you have done to improve our Chicago... All of the things that you do for our city never go unnoticed. All of the free concerts you host and all the time you spend here in the city really show you care. We notice it. We look up to you because the fame usually takes humility away from artists, but it hasn't changed you... We thank you for supporting Chicago's minority youth when not many others have put time to think about the kids. As minority students we feel ignored and as though we don't have enough support from bigger influences like you. Being born and raised in Chicago is not easy at all. There are so many stereotypes and restrictions we have as teenagers due to the frequent violence and crimes. Your music puts some at ease because we know that someone cares and someone has experienced these daily struggles too. You and your music have taught us that you can be true to yourself and still be successful, still be self-made... Once again, thank you for aiding us and giving something back to the city we know and love, Chicago. Sincerely, Alex Rojas, Alondra Cerros, and Annelisse Betancourt Lake View High School Students Chicago, Illinois"" It's not the full letter, but some extracts. It's sweet to observe how young people don't hesitate to express their gratitude and respond to someone who cares for them. We are sure, that Chano needs it. Love should be given back. It should work. As an independent artist he got people's support and Chance didn't forget who made him famous. Artists are made of talent, work and people's love. That's cool that this love goes back and forth! We need more of these positive black people on the media, because some people forget how much love and care black people show. Hopefully one day different race will be the issue of diversity, not stereotypes. #blackexcellence #blackperfection #blackbeauty #blackbusiness #africanamerican #blackcommunity #melanin #blackpride #blackout #america #usa #blackscience #education #diversity #chancetherapper #chicago #music #hiphop #rap","Liberal","0.495611429214478","list(Conservative = 0.283836543560028, Green = 0.0319158360362053, Liberal = 0.495611429214478, Libertarian = 0.188636243343353)"
"3321","Little black cutie!  #blackexcellence #blackperfection #blackbeauty #blackbusiness  #africanamerican #blackcommunity #melanin #blackpride #blackout #america  #usa #blackscience #education #diversity #blackchildren #africanchildren  #baby #blackgirlmagic","Conservative","0.61070716381073","list(Conservative = 0.61070716381073, Green = 0.0115765696391463, Liberal = 0.181119695305824, Libertarian = 0.196596652269363)"
"3322","Everyone needs family. At least one day a year! #blackexcellence #blackperfection #blackbeauty #blackbusiness #africanamerican #blackcommunity #melanin #blackpride #blackout #america #usa #blackscience #education #diversity #halloween","Conservative","0.651689231395721","list(Conservative = 0.651689231395721, Green = 0.0125415334478021, Liberal = 0.151850357651711, Libertarian = 0.183918863534927)"
"3323","LIKE for all the Mexican, Salvadorian, Guatemalan, Honduran, Nicaraguan & Immigrant dads!","Conservative","0.232297196984291","list(Conservative = 0.232297196984291, Green = 0.367647737264633, Liberal = 0.211502864956856, Libertarian = 0.188552170991898)"
"3324","More than 100,000 children and teens have crossed the U.S-Mexico border in the past five years and their talents will benefit this country in the future","Conservative","0.378175854682922","list(Conservative = 0.378175854682922, Green = 0.220121473073959, Liberal = 0.122896820306778, Libertarian = 0.278805822134018)"
"3325","Your mom knows what to do","Conservative","0.229472890496254","list(Conservative = 0.229472890496254, Green = 0.306811630725861, Liberal = 0.183944895863533, Libertarian = 0.27977055311203)"
"3326","Being a cool Chicano from birth!","Liberal","0.267930924892426","list(Conservative = 0.153575226664543, Green = 0.427941739559174, Liberal = 0.267930924892426, Libertarian = 0.150552049279213)"
"3327","An immigration judge has ordered an Army veteran from Chicago, who served two tours of duty, to be deported. His name is Miguel Perez and he is Chicano in every sense of the word. Perez moved to Chicago when he was 8-years- old and was a permanent legal resident. He joined the U.S. Army and served two tours of duty in Afghanistan where he suffered a brain injury in an explosion. Perez served seven years; but because he is not a U.S. citizen, Immigration Customs Enforcement detained him, stripped his legal status and began the deportation process. This system doesn't appreciate our sacrifices. America was designed that way it will only benefit gringos. Miguel Perez is a real hero, who was betrayed by America. When will we have real justice in this country?","Conservative","0.256436258554459","list(Conservative = 0.256436258554459, Green = 0.0497242473065853, Liberal = 0.238938823342323, Libertarian = 0.454900652170181)"
"3328","We came here not to build borders and separate but to build bridges and unite!","Liberal","0.357931971549988","list(Conservative = 0.0979857221245766, Green = 0.366564601659775, Liberal = 0.357931971549988, Libertarian = 0.177517682313919)"
"3329","Amen for Mexico!","Liberal","0.22240138053894","list(Conservative = 0.201141446828842, Green = 0.364264816045761, Liberal = 0.22240138053894, Libertarian = 0.21219240128994)"
"3330","Mexicas have solution to everything!","Liberal","0.192357286810875","list(Conservative = 0.168425053358078, Green = 0.416039556264877, Liberal = 0.192357286810875, Libertarian = 0.223178088665009)"
"3331","Everyone likes gossips","Liberal","0.223085105419159","list(Conservative = 0.2109464854002, Green = 0.348348379135132, Liberal = 0.223085105419159, Libertarian = 0.217620074748993)"
"3332","This costume is dreamy... so much reminds me of a stained glass spiral window!","Liberal","0.133043691515923","list(Conservative = 0.0653192847967148, Green = 0.242702096700668, Liberal = 0.133043691515923, Libertarian = 0.558934926986694)"
"3333","My grandma was exactly like this!","Liberal","0.219695851206779","list(Conservative = 0.18252021074295, Green = 0.349194377660751, Liberal = 0.219695851206779, Libertarian = 0.248589545488358)"
"3334","What is your type and why?","Liberal","0.215676501393318","list(Conservative = 0.188515484333038, Green = 0.353804588317871, Liberal = 0.215676501393318, Libertarian = 0.242003336548805)"
"3335","Like if you remember your school cholosl","Conservative","0.218200251460075","list(Conservative = 0.218200251460075, Green = 0.354567468166351, Liberal = 0.191648125648499, Libertarian = 0.235584184527397)"
"3336","Embracing the Chicano culture and spreading it around is our great goal! From the both sides of the borders we come from the same ancient cultural background that was strong enough to survive the seizure of our indigenous lands of the Aztlan. To those, who enters foreign territories there are some ways of keeping our children safe. Some parents choose a dual citizenship for their kids, to keep protect them if anything happens. This is a way to go!","Liberal","0.0316176861524582","list(Conservative = 0.0196397472172976, Green = 0.91834020614624, Liberal = 0.0316176861524582, Libertarian = 0.0304023176431656)"
"3337","Speaks volumes","Liberal","0.229026317596436","list(Conservative = 0.217909812927246, Green = 0.327729821205139, Liberal = 0.229026317596436, Libertarian = 0.225334078073502)"
"3338","Mom is always right","Liberal","0.195135176181793","list(Conservative = 0.194403663277626, Green = 0.357844084501266, Liberal = 0.195135176181793, Libertarian = 0.252617061138153)"
"3339","The scariest thing for gabachos - strong and educated Mexican family!","Liberal","0.257149994373322","list(Conservative = 0.175881013274193, Green = 0.392133146524429, Liberal = 0.257149994373322, Libertarian = 0.174835801124573)"
"3340","I will just leave it here","Conservative","0.217655017971992","list(Conservative = 0.217655017971992, Green = 0.344919562339783, Liberal = 0.193348050117493, Libertarian = 0.244077444076538)"
"3341","We both fight the same system and we both will win in the future. Indigenous black civilisations of America and our civilisations were ruined by the same gabachos. And we both are growing in numbers, even whitewashed statistic, and officials prove it. Iowa Rep. Steve King said that ""The United States is moving towards becoming, the whites becoming a minority, a majority- minority within the country."" Also, he said that ""Blacks and Hispanics will be fighting each other before overtaking whites in population"", and this is exactly what authorities want. They will be ruling us while we would be too busy fighting each other! So, don't let this happen! Help black people in their struggle and let them help us!","Liberal","0.509974122047424","list(Conservative = 0.193851068615913, Green = 0.0989481285214424, Liberal = 0.509974122047424, Libertarian = 0.1972266882658)"
"3342","Enough said","Liberal","0.226948902010918","list(Conservative = 0.224420040845871, Green = 0.317997515201569, Liberal = 0.226948902010918, Libertarian = 0.230633601546288)"
"3343","Heritage not hate. God bless Dixie!","Liberal","0.220250725746155","list(Conservative = 0.202118098735809, Green = 0.370678544044495, Liberal = 0.220250725746155, Libertarian = 0.206952691078186)"
"3344","Join us if you know it's just a car, NOT A SYMBOL OF HATE South United","Liberal","0.208718940615654","list(Conservative = 0.130155637860298, Green = 0.437032759189606, Liberal = 0.208718940615654, Libertarian = 0.224092647433281)"
"3345","Unapologetically melaneted Kings and Queens are powerful together. Join us! Pan-Afican Roots MOVE","Liberal","0.248609349131584","list(Conservative = 0.141452550888062, Green = 0.430346131324768, Liberal = 0.248609349131584, Libertarian = 0.179591923952103)"
"3346","Repost","Conservative","0.231668040156364","list(Conservative = 0.231668040156364, Green = 0.297527521848679, Liberal = 0.225994899868965, Libertarian = 0.244809523224831)"
"3347","True! To be pretty a girl doesn't need to show her body. It's nothing wrong with being sexy and loving it, but we just have to forget that beauty is not about taking clothes off.","Conservative","0.19265116751194","list(Conservative = 0.19265116751194, Green = 0.351204812526703, Liberal = 0.183954522013664, Libertarian = 0.272189497947693)"
"3348","Let's make it go viral! Like and share!","Liberal","0.251413971185684","list(Conservative = 0.150176957249641, Green = 0.407306343317032, Liberal = 0.251413971185684, Libertarian = 0.191102609038353)"
"3349","The more people see this, the better chances are the princess is back home. Please. share.","Conservative","0.187523439526558","list(Conservative = 0.187523439526558, Green = 0.414275377988815, Liberal = 0.17634679377079, Libertarian = 0.221854403614998)"
"3350","Black people, we should be brave in our fight for justice. We should be fearless in our fight for our freedom. We should not back down and give up for the future of these little ones will be determined by how well we fight today. #blackexcellence #PanAfricanism #BlackNationalism #BlackEmpowerment #African Empowerment #AfricanAndProud #BlackAndProud #BlackPride #BlackPower #BlackLivesMatter #Amerikkka #UnapologeticaIIyBlack #UnapologeticallyAfrican #BlacklnAmerica #BlacklsBeautiful #KnowThySelf #KnowledgeOfSelf #KnowledgeOf Self lsANationaIity #EconomicEmpowerment #Integration Failed #WhiteLiesMatter #Education #African Unification #AfricanUnity #BlackLove #JusticeOrElse #ProBlack #Regrann #blackexcellence","Conservative","0.333541005849838","list(Conservative = 0.333541005849838, Green = 0.219352170825005, Liberal = 0.200714439153671, Libertarian = 0.246392384171486)"
"3351","I didn't agree with him until i heard the basis of his arguement!  The Black struggle cannot be equated ... seriously speaking and not trying to  discriminate.  Black people simply wanted to be treated like humans, as simple as that!  #PanAfricanism #BlackNationalism #BlackEmpowerment  #AfricanEmpowerment #AfricanAndProud #BlackAndProud #BlackPride  #BlackPower #BlackLivesMatter #Amerikkka #UnapologeticallyBlack  #UnapologeticallyAfrican #BlacklnAmerica #BlacklsBeautiful #KnowThySelf  #KnowledgeOfSelf #KnowledgeOfSelflsANationality  #EconomicEmpowerment #lntegrationFailed #WhiteliesMatter #Education  #AfricanUnification #AfricanUnity #BlackLove #JusticeOrElse #ProBlack  #Regrann #blackexcellence","Liberal","0.42455580830574","list(Conservative = 0.127553537487984, Green = 0.0965525880455971, Liberal = 0.42455580830574, Libertarian = 0.351338088512421)"
"3352","To all Black youth, to all young Black girls and ladies, to the Black gentlemen and to the Black boys, to all Black people, let's never underrate the power of our Queens, every single one of them, from new born babies to their mothers and young university graduates, we believe in you and your strength. Keep the Black girl Magic shinning everywhere.        #PanAfricanism #BlackNationalism #BlackEmpowermen #African Empowerment #AfricanAndProud #BlackAndProud #BlackPride #BlackPower #BlackLivesMatter #Amerikkka #UnapologeticallyBlack #UnapologeticallyAfrican #BlacklnAmerica #BlackIsBeautiful #KnowThySelf #KnowledgeOfSelf #KnowledgeOfSelflsANationality #EconomicEmpowerment #Integration Failed #WhiteLiesMatter #Education #African Unification #AfricanUnity #BlackLove #JusticeOrElse #ProBlack #Regrann #blackexcellence","Conservative","0.356468260288239","list(Conservative = 0.356468260288239, Green = 0.315195024013519, Liberal = 0.218680262565613, Libertarian = 0.109656400978565)"
"3353","We were all humans until race disconnected us, religion separated us. politics divided us, and wealth classified us.","Liberal","0.549648344516754","list(Conservative = 0.108841702342033, Green = 0.102095857262611, Liberal = 0.549648344516754, Libertarian = 0.239414066076279)"
